local_timezone,timestamp,device_id,screen_status,local_date_time,local_date,local_time,local_hour,local_minute,assigned_segments
Europe/Berlin,1762882537294,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-11 18:35:37,2025-11-11,18:35:37,18,35,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762882537316,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-11 18:35:37,2025-11-11,18:35:37,18,35,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762882939099,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-11 18:42:19,2025-11-11,18:42:19,18,42,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762882941210,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-11 18:42:21,2025-11-11,18:42:21,18,42,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762883023865,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-11 18:43:43,2025-11-11,18:43:43,18,43,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762883023894,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-11 18:43:43,2025-11-11,18:43:43,18,43,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762883520238,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-11 18:52:00,2025-11-11,18:52:00,18,52,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762883522418,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-11 18:52:02,2025-11-11,18:52:02,18,52,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762884383840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-11 19:06:23,2025-11-11,19:06:23,19,6,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762884383868,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-11 19:06:23,2025-11-11,19:06:23,19,6,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762888622557,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-11 20:17:02,2025-11-11,20:17:02,20,17,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762888625311,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-11 20:17:05,2025-11-11,20:17:05,20,17,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762888628835,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-11 20:17:08,2025-11-11,20:17:08,20,17,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762888628844,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-11 20:17:08,2025-11-11,20:17:08,20,17,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762889415063,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-11 20:30:15,2025-11-11,20:30:15,20,30,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762889417007,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-11 20:30:17,2025-11-11,20:30:17,20,30,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762889697796,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-11 20:34:57,2025-11-11,20:34:57,20,34,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762889697818,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-11 20:34:57,2025-11-11,20:34:57,20,34,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762894158920,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-11 21:49:18,2025-11-11,21:49:18,21,49,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762894160965,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-11 21:49:20,2025-11-11,21:49:20,21,49,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762894175112,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-11 21:49:35,2025-11-11,21:49:35,21,49,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762894175126,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-11 21:49:35,2025-11-11,21:49:35,21,49,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762894315230,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-11 21:51:55,2025-11-11,21:51:55,21,51,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762894317176,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-11 21:51:57,2025-11-11,21:51:57,21,51,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762894362582,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-11 21:52:42,2025-11-11,21:52:42,21,52,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762894362606,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-11 21:52:42,2025-11-11,21:52:42,21,52,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[evening_RR0SS#2025-11-11 17:00:00,2025-11-11 22:00:00;1762876800000,1762894800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762894829229,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-11 22:00:29,2025-11-11,22:00:29,22,0,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[night_RR0SS#2025-11-11 22:00:00,2025-11-12 05:00:00;1762894800000,1762920000999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762894862561,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-11 22:01:02,2025-11-11,22:01:02,22,1,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[night_RR0SS#2025-11-11 22:00:00,2025-11-12 05:00:00;1762894800000,1762920000999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762898482937,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-11 23:01:22,2025-11-11,23:01:22,23,1,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[night_RR0SS#2025-11-11 22:00:00,2025-11-12 05:00:00;1762894800000,1762920000999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762898482959,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-11 23:01:22,2025-11-11,23:01:22,23,1,"[allday_RR1SS#2025-11-11 00:00:00,2025-11-12 00:00:00;1762815600000,1762902000999]|[night_RR0SS#2025-11-11 22:00:00,2025-11-12 05:00:00;1762894800000,1762920000999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762926001975,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-12 06:40:01,2025-11-12,06:40:01,6,40,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762926016648,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-12 06:40:16,2025-11-12,06:40:16,6,40,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762926016662,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-12 06:40:16,2025-11-12,06:40:16,6,40,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762926538856,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-12 06:48:58,2025-11-12,06:48:58,6,48,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762926544950,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-12 06:49:04,2025-11-12,06:49:04,6,49,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762926544963,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-12 06:49:04,2025-11-12,06:49:04,6,49,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762928924074,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-12 07:28:44,2025-11-12,07:28:44,7,28,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762928927816,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-12 07:28:47,2025-11-12,07:28:47,7,28,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762929505195,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-12 07:38:25,2025-11-12,07:38:25,7,38,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762929505219,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-12 07:38:25,2025-11-12,07:38:25,7,38,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762930664674,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-12 07:57:44,2025-11-12,07:57:44,7,57,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762930666732,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-12 07:57:46,2025-11-12,07:57:46,7,57,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762930666745,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-12 07:57:46,2025-11-12,07:57:46,7,57,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932672869,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-12 08:31:12,2025-11-12,08:31:12,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674739,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674754,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762940821061,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-12 10:47:01,2025-11-12,10:47:01,10,47,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762940830891,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-12 10:47:10,2025-11-12,10:47:10,10,47,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762940830911,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-12 10:47:10,2025-11-12,10:47:10,10,47,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762941462417,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-12 10:57:42,2025-11-12,10:57:42,10,57,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762941467506,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-12 10:57:47,2025-11-12,10:57:47,10,57,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762941493074,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-12 10:58:13,2025-11-12,10:58:13,10,58,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762941493090,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-12 10:58:13,2025-11-12,10:58:13,10,58,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762948376824,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-12 12:52:56,2025-11-12,12:52:56,12,52,"[afternoon_RR0SS#2025-11-12 12:00:00,2025-11-12 17:00:00;1762945200000,1762963200999]|[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762948379833,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-12 12:52:59,2025-11-12,12:52:59,12,52,"[afternoon_RR0SS#2025-11-12 12:00:00,2025-11-12 17:00:00;1762945200000,1762963200999]|[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762948403051,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-12 12:53:23,2025-11-12,12:53:23,12,53,"[afternoon_RR0SS#2025-11-12 12:00:00,2025-11-12 17:00:00;1762945200000,1762963200999]|[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762948403085,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-12 12:53:23,2025-11-12,12:53:23,12,53,"[afternoon_RR0SS#2025-11-12 12:00:00,2025-11-12 17:00:00;1762945200000,1762963200999]|[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762960171574,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-12 16:09:31,2025-11-12,16:09:31,16,9,"[afternoon_RR0SS#2025-11-12 12:00:00,2025-11-12 17:00:00;1762945200000,1762963200999]|[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762960176651,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-12 16:09:36,2025-11-12,16:09:36,16,9,"[afternoon_RR0SS#2025-11-12 12:00:00,2025-11-12 17:00:00;1762945200000,1762963200999]|[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762960176676,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-12 16:09:36,2025-11-12,16:09:36,16,9,"[afternoon_RR0SS#2025-11-12 12:00:00,2025-11-12 17:00:00;1762945200000,1762963200999]|[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762960184932,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-12 16:09:44,2025-11-12,16:09:44,16,9,"[afternoon_RR0SS#2025-11-12 12:00:00,2025-11-12 17:00:00;1762945200000,1762963200999]|[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
