local_timezone,timestamp,device_id,screen_status,local_date_time,local_date,local_time,local_hour,local_minute,assigned_segments
Europe/Berlin,1759379100699,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-02 06:25:00,2025-10-02,06:25:00,6,25,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759379115985,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-02 06:25:15,2025-10-02,06:25:15,6,25,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759379115996,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-02 06:25:15,2025-10-02,06:25:15,6,25,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759379400376,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-02 06:30:00,2025-10-02,06:30:00,6,30,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759379413445,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-02 06:30:13,2025-10-02,06:30:13,6,30,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759379413456,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-02 06:30:13,2025-10-02,06:30:13,6,30,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759393838869,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-02 10:30:38,2025-10-02,10:30:38,10,30,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759393845478,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-02 10:30:45,2025-10-02,10:30:45,10,30,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759393845495,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-02 10:30:45,2025-10-02,10:30:45,10,30,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759393846059,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-02 10:30:46,2025-10-02,10:30:46,10,30,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759393857520,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-02 10:30:57,2025-10-02,10:30:57,10,30,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759393857529,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-02 10:30:57,2025-10-02,10:30:57,10,30,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759393868390,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-02 10:31:08,2025-10-02,10:31:08,10,31,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759393872607,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-10-02 10:31:12,2025-10-02,10:31:12,10,31,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759398445645,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-02 11:47:25,2025-10-02,11:47:25,11,47,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759398445665,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-02 11:47:25,2025-10-02,11:47:25,11,47,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759398471263,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-02 11:47:51,2025-10-02,11:47:51,11,47,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759398472342,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-10-02 11:47:52,2025-10-02,11:47:52,11,47,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759399419338,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-02 12:03:39,2025-10-02,12:03:39,12,3,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759399419366,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-02 12:03:39,2025-10-02,12:03:39,12,3,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759400929638,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-02 12:28:49,2025-10-02,12:28:49,12,28,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759400947389,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-02 12:29:07,2025-10-02,12:29:07,12,29,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759400947398,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-02 12:29:07,2025-10-02,12:29:07,12,29,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759400959284,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-02 12:29:19,2025-10-02,12:29:19,12,29,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759400963128,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-10-02 12:29:23,2025-10-02,12:29:23,12,29,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759401808781,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-02 12:43:28,2025-10-02,12:43:28,12,43,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759401870614,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-02 12:44:30,2025-10-02,12:44:30,12,44,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759401877127,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-02 12:44:37,2025-10-02,12:44:37,12,44,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759401877133,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-02 12:44:37,2025-10-02,12:44:37,12,44,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759402097808,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-02 12:48:17,2025-10-02,12:48:17,12,48,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759402575874,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-10-02 12:56:15,2025-10-02,12:56:15,12,56,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759404951129,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-02 13:35:51,2025-10-02,13:35:51,13,35,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759405262870,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-02 13:41:02,2025-10-02,13:41:02,13,41,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759405265043,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-10-02 13:41:05,2025-10-02,13:41:05,13,41,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759406929310,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-02 14:08:49,2025-10-02,14:08:49,14,8,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759407484425,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-02 14:18:04,2025-10-02,14:18:04,14,18,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759407489261,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-10-02 14:18:09,2025-10-02,14:18:09,14,18,"[daily_RR0SS#2025-10-02 00:00:00,2025-10-02 23:59:59;1759356000000,1759442399999]"
Europe/Berlin,1759491732787,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-03 13:42:12,2025-10-03,13:42:12,13,42,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759492417789,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-03 13:53:37,2025-10-03,13:53:37,13,53,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759492421178,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-10-03 13:53:41,2025-10-03,13:53:41,13,53,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759492430076,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-03 13:53:50,2025-10-03,13:53:50,13,53,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759492430088,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-03 13:53:50,2025-10-03,13:53:50,13,53,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759492959686,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-03 14:02:39,2025-10-03,14:02:39,14,2,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759492961942,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-10-03 14:02:41,2025-10-03,14:02:41,14,2,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759494201825,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-03 14:23:21,2025-10-03,14:23:21,14,23,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759496557134,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-03 15:02:37,2025-10-03,15:02:37,15,2,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759496561482,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-10-03 15:02:41,2025-10-03,15:02:41,15,2,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759497254923,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-03 15:14:14,2025-10-03,15:14:14,15,14,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759497800626,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-03 15:23:20,2025-10-03,15:23:20,15,23,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759497816315,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-10-03 15:23:36,2025-10-03,15:23:36,15,23,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759497826741,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-03 15:23:46,2025-10-03,15:23:46,15,23,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759497826755,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-03 15:23:46,2025-10-03,15:23:46,15,23,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759497844132,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-03 15:24:04,2025-10-03,15:24:04,15,24,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759497848651,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-10-03 15:24:08,2025-10-03,15:24:08,15,24,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759506148128,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-03 17:42:28,2025-10-03,17:42:28,17,42,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759507470084,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-03 18:04:30,2025-10-03,18:04:30,18,4,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759507473665,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-10-03 18:04:33,2025-10-03,18:04:33,18,4,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759507503645,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-03 18:05:03,2025-10-03,18:05:03,18,5,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759507503661,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-03 18:05:03,2025-10-03,18:05:03,18,5,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759508834298,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-03 18:27:14,2025-10-03,18:27:14,18,27,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759508840765,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-03 18:27:20,2025-10-03,18:27:20,18,27,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759508840782,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-03 18:27:20,2025-10-03,18:27:20,18,27,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759509486858,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-03 18:38:06,2025-10-03,18:38:06,18,38,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759509489485,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-03 18:38:09,2025-10-03,18:38:09,18,38,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759509489494,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-03 18:38:09,2025-10-03,18:38:09,18,38,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759509604283,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-03 18:40:04,2025-10-03,18:40:04,18,40,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759509608035,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-10-03 18:40:08,2025-10-03,18:40:08,18,40,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759509657482,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-03 18:40:57,2025-10-03,18:40:57,18,40,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759509657500,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-03 18:40:57,2025-10-03,18:40:57,18,40,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759511423947,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-03 19:10:23,2025-10-03,19:10:23,19,10,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759511425390,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-10-03 19:10:25,2025-10-03,19:10:25,19,10,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759512147310,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-03 19:22:27,2025-10-03,19:22:27,19,22,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759513515145,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-03 19:45:15,2025-10-03,19:45:15,19,45,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759513519444,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-10-03 19:45:19,2025-10-03,19:45:19,19,45,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759526397209,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-03 23:19:57,2025-10-03,23:19:57,23,19,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759526397220,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-03 23:19:57,2025-10-03,23:19:57,23,19,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759526433338,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-03 23:20:33,2025-10-03,23:20:33,23,20,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759526456600,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-03 23:20:56,2025-10-03,23:20:56,23,20,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759526456608,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-03 23:20:56,2025-10-03,23:20:56,23,20,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759528527813,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-03 23:55:27,2025-10-03,23:55:27,23,55,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759528532051,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-03 23:55:32,2025-10-03,23:55:32,23,55,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759528532058,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-03 23:55:32,2025-10-03,23:55:32,23,55,"[daily_RR0SS#2025-10-03 00:00:00,2025-10-03 23:59:59;1759442400000,1759528799999]"
Europe/Berlin,1759551900681,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-04 06:25:00,2025-10-04,06:25:00,6,25,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759551914422,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-04 06:25:14,2025-10-04,06:25:14,6,25,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759551914440,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-04 06:25:14,2025-10-04,06:25:14,6,25,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759559400387,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-04 08:30:00,2025-10-04,08:30:00,8,30,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759559413908,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-04 08:30:13,2025-10-04,08:30:13,8,30,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759559413918,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-04 08:30:13,2025-10-04,08:30:13,8,30,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759564560061,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-04 09:56:00,2025-10-04,09:56:00,9,56,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759564567314,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-04 09:56:07,2025-10-04,09:56:07,9,56,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759564567327,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-04 09:56:07,2025-10-04,09:56:07,9,56,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759564567418,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-04 09:56:07,2025-10-04,09:56:07,9,56,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759564570132,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-04 09:56:10,2025-10-04,09:56:10,9,56,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759564570141,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-04 09:56:10,2025-10-04,09:56:10,9,56,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759564767706,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-04 09:59:27,2025-10-04,09:59:27,9,59,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759564770707,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-10-04 09:59:30,2025-10-04,09:59:30,9,59,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759567367731,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-04 10:42:47,2025-10-04,10:42:47,10,42,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759567367743,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-04 10:42:47,2025-10-04,10:42:47,10,42,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759567372794,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-04 10:42:52,2025-10-04,10:42:52,10,42,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759567375059,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-10-04 10:42:55,2025-10-04,10:42:55,10,42,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759568233564,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-04 10:57:13,2025-10-04,10:57:13,10,57,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759568233581,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-04 10:57:13,2025-10-04,10:57:13,10,57,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759569935625,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-04 11:25:35,2025-10-04,11:25:35,11,25,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759569936973,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-10-04 11:25:36,2025-10-04,11:25:36,11,25,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759569990449,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-04 11:26:30,2025-10-04,11:26:30,11,26,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759569990458,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-10-04 11:26:30,2025-10-04,11:26:30,11,26,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759570153664,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-10-04 11:29:13,2025-10-04,11:29:13,11,29,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759570156036,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-10-04 11:29:16,2025-10-04,11:29:16,11,29,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
Europe/Berlin,1759570196136,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-10-04 11:29:56,2025-10-04,11:29:56,11,29,"[daily_RR0SS#2025-10-04 00:00:00,2025-10-04 23:59:59;1759528800000,1759615199999]"
