timestamp,device_id,screen_status
1759564560061,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759564567314,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759564567327,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759564567418,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759564570132,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759564570141,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759564767706,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759564770707,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759567367731,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759567367743,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759567372794,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759567375059,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759568233564,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759568233581,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759569935625,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759569936973,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759569990449,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759569990458,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759570153664,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759570156036,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759570196136,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759570196147,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759570926114,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759570928329,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759570974218,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759570974230,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759573517552,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759573520192,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759574626521,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759574626533,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759574876931,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759574948772,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759578323774,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759582838725,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759582843061,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759582849810,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759582849834,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759584321118,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759584324893,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759586758686,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759586758736,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759587420449,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759587421502,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
