"episode_id","episode","device_id","screen_sequence","start_timestamp","end_timestamp","timestamp"
90,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762797553382,1762797613381,1762797553382
90,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762797553382,1762797613381,1762797613381
90,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762797613382,1762797673381,1762797613382
90,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762797613382,1762797673381,1762797673381
90,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762797673382,1762797733381,1762797673382
90,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762797673382,1762797733381,1762797733381
90,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762797733382,1762797793381,1762797733382
90,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762797733382,1762797793381,1762797793381
90,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762797793382,1762797853381,1762797793382
90,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762797793382,1762797853381,1762797853381
90,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762797853382,1762797855757,1762797853382
90,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762797853382,1762797855757,1762797855757
93,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762798312930,1762798318851,1762798312930
93,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762798312930,1762798318851,1762798318851
96,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762799019934,1762799079933,1762799019934
96,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762799019934,1762799079933,1762799079933
96,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762799079934,1762799139933,1762799079934
96,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762799079934,1762799139933,1762799139933
