"timestamp","device_id","sensor"
1762764279000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762764280000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762764283000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762764288000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762764699000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762764930000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762764931000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762764932000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762764933000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762764934000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762764935000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762764937000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762764938000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762764939000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762764941000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762765051000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762765157000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762765337000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",5
1762765339000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762765341000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762765356000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762765358000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762765364000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762765413000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762765414000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762765497000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762765498000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762765499000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762765500000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762765501000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762765504000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762765512000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762765517000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762765518000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762765519000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762765520000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762765546000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762765633000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762765703000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762765926000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762765940000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762765971000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762766078000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762766088000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762766272000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762766274000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762766374000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762766377000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
